zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
30459,Trintellix,930.0,13150.53,14.14,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.447036,-81.77772
10001,Trintellix,11315.0,159844.41,14.13,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.750742,-73.99653
92663,Trintellix,4980.0,68157.11,13.69,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.619221,-117.93087
75904,Trintellix,570.0,7472.18,13.11,Vortioxetine Hydrobromide,0,0,N/A,1.0,31.339891,-94.76295
77340,Trintellix,2610.0,33354.12,12.78,Vortioxetine Hydrobromide,0,0,N/A,1.0,30.680641,-95.50776
02048,Trintellix,720.0,9688.61,13.46,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.019982,-71.2191
30067,Trintellix,2370.0,33304.11,14.05,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.933002,-84.47633
92127,Trintellix,4251.0,60775.09,14.3,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.022384,-117.10694
73069,Trintellix,2460.0,32785.63,13.33,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.228649,-97.45629
67206,Trintellix,2793.0,38306.5,13.72,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.703247,-97.23166
29615,Trintellix,4199.0,58214.34,13.86,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.866801,-82.31739
43130,Trintellix,8513.0,114157.06,13.41,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.712887,-82.61216
97015,Trintellix,3690.0,55093.53,14.93,Vortioxetine Hydrobromide,0,0,N/A,1.0,45.416785,-122.52859
90720,Trintellix,2160.0,28012.67,12.97,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.794028,-118.07218
01901,Trintellix,2490.0,33879.84,13.61,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.461246,-70.946743
07103,Trintellix,1800.0,24585.17,13.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.738501,-74.19507
61265,Trintellix,1353.0,18721.61,13.84,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.490333,-90.50006
01960,Trintellix,1458.0,20383.26,13.98,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.534045,-70.96146
77479,Trintellix,1991.0,27385.5,13.75,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.573345,-95.63213
16046,Trintellix,480.0,6408.57,13.35,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.695658,-80.03359
80045,Trintellix,540.0,7647.27,14.16,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.746736,-104.838361
62902,Trintellix,19198.0,269977.34,14.06,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.758646,-89.415831
04915,Trintellix,7726.0,110880.74,14.35,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.445295,-69.02257
70458,Trintellix,4649.0,64095.75,13.79,Vortioxetine Hydrobromide,0,0,N/A,1.0,30.269565,-89.77587
38801,Trintellix,6933.0,94316.42,13.6,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.23615,-88.75665
62521,Trintellix,2697.0,37479.64,13.9,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.828586,-88.92907
06897,Trintellix,644.0,8374.73,13.0,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.201446,-73.43758
77449,Trintellix,847.0,12401.54,14.64,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.825908,-95.7301
10017,Trintellix,1376.0,19479.21,14.16,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.752159,-73.97231
99220,Trintellix,360.0,5006.52,13.91,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.653568,-117.431742
15801,Trintellix,5100.0,68869.3,13.5,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.125563,-78.74648
77494,Trintellix,2530.0,46114.84,18.23,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.760833,-95.81104
73117,Trintellix,694.0,8908.8,12.84,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.476457,-97.47411
28779,Trintellix,4427.0,65529.77,14.8,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.37273,-83.20772
22601,Trintellix,5813.0,77247.53,13.29,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.179076,-78.16653
93291,Trintellix,7470.0,101591.06,13.6,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.351009,-119.33655
20850,Trintellix,3554.0,47947.83,13.49,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.093408,-77.1718
83651,Trintellix,420.0,5859.58,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.583454,-116.58697
24153,Trintellix,6000.0,82232.46,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.288807,-80.07821
92653,Trintellix,4973.0,69047.75,13.88,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.602823,-117.71295
07927,Trintellix,900.0,11621.62,12.91,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.821149,-74.45121
98907,Trintellix,1290.0,17883.3,13.86,Vortioxetine Hydrobromide,0,0,N/A,1.0,46.628757,-120.573967
02111,Trintellix,360.0,5061.74,14.06,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.349838,-71.06101
85021,Trintellix,3914.0,56659.62,14.48,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.559437,-112.09281
61801,Trintellix,3993.0,55143.65,13.81,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.109647,-88.21246
52403,Trintellix,3377.0,46932.91,13.9,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.982201,-91.61409
29605,Trintellix,7072.0,111742.19,15.8,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.798035,-82.39289
52722,Trintellix,1140.0,15442.79,13.55,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.551883,-90.48975
32804,Trintellix,905.0,12611.91,13.94,Vortioxetine Hydrobromide,0,0,N/A,1.0,28.577723,-81.3931
56002,Trintellix,13839.0,194708.2,14.07,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.056047,-94.069828
13057,Trintellix,4212.0,67706.59,16.07,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.074266,-76.05538
98144,Trintellix,440.0,5424.02,12.33,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.58577,-122.30081
08724,Trintellix,1020.0,13242.98,12.98,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.087794,-74.10981
06105,Trintellix,2940.0,40369.2,13.73,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.771166,-72.70255
67226,Trintellix,4988.0,69821.72,14.0,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.750904,-97.23115
88220,Trintellix,960.0,12489.97,13.01,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.408311,-104.29134
85206,Trintellix,720.0,9832.54,13.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.400306,-111.72452
39440,Trintellix,570.0,13355.38,23.43,Vortioxetine Hydrobromide,0,0,N/A,1.0,31.701492000000002,-89.1393
06830,Trintellix,2226.0,31316.65,14.07,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.03073,-73.62985
40509,Trintellix,4234.0,58458.44,13.81,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.005199,-84.40954
59901,Trintellix,2431.0,33440.12,13.76,Vortioxetine Hydrobromide,0,0,N/A,1.0,48.201414,-114.32202
99201,Trintellix,1454.0,19929.84,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.663945,-117.43185
62704,Trintellix,1665.0,22870.57,13.74,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.7778,-89.67982
21078,Trintellix,570.0,7905.86,13.87,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.554644,-76.11118
25801,Trintellix,10499.0,156757.51,14.93,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.79064,-81.19958
21701,Trintellix,1087.0,14501.66,13.34,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.423344,-77.38902
20060,Trintellix,510.0,7091.13,13.9,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.918011,-77.020398
47737,Trintellix,957.0,13490.36,14.1,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.997128,-87.574963
68114,Trintellix,3026.0,42227.47,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.264531,-96.04798
94509,Trintellix,1350.0,24315.44,18.01,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.991571,-121.80207
21224,Trintellix,420.0,8255.38,19.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.284607,-76.55696
48036,Trintellix,510.0,11251.29,22.06,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.587117,-82.89837
01720,Trintellix,1695.0,23471.38,13.85,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.477142,-71.4422
92093,Trintellix,1320.0,18100.45,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.016928,-116.846046
30384,Trintellix,4174.0,57308.74,13.73,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.844371,-84.47405
34711,Trintellix,1890.0,26345.38,13.94,Vortioxetine Hydrobromide,0,0,N/A,1.0,28.545742,-81.74805
46368,Trintellix,1730.0,23807.79,13.76,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.58327,-87.18154
76065,Trintellix,360.0,4746.6,13.19,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.484094,-96.98672
27705,Trintellix,2940.0,43029.54,14.64,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.015992,-78.95911
94583,Trintellix,1160.0,15599.07,13.45,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.75735,-121.95213
15024,Trintellix,1020.0,13603.55,13.34,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.569723,-79.83242
71101,Trintellix,1830.0,24881.48,13.6,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.505352,-93.74861
35255,Trintellix,1956.0,29197.43,14.93,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.544622,-86.929208
37072,Trintellix,2580.0,35457.05,13.74,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.35465,-86.71879
02021,Trintellix,750.0,10456.91,13.94,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.166776,-71.1343
81650,Trintellix,690.0,9206.57,13.34,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.603225,-107.89755
50314,Trintellix,5217.0,71732.02,13.75,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.602989,-93.63237
65101,Trintellix,1403.0,19439.34,13.86,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.535897,-92.13905
74133,Trintellix,5180.0,71888.66,13.88,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.04309,-95.88417
40245,Trintellix,360.0,4935.72,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.270855,-85.48322
19462,Trintellix,816.0,11617.36,14.24,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.115959,-75.29257
53278,Trintellix,390.0,5205.09,13.35,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.038863,-87.902384
27262,Trintellix,5516.0,76201.63,13.81,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.964586,-80.02239
18509,Trintellix,783.0,11186.19,14.29,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.42818,-75.64726
06107,Trintellix,10039.0,137993.47,13.75,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.75275,-72.7546
48103,Trintellix,1781.0,24974.87,14.02,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.280887,-83.79147
04967,Trintellix,1200.0,16214.47,13.51,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.774328,-69.40616
54904,Trintellix,614.0,8515.16,13.87,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.018871,-88.61324
10463,Trintellix,3113.0,43428.03,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.881086,-73.90749
45373,Trintellix,4333.0,56876.69,13.13,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.036525,-84.20629
91101,Trintellix,3600.0,49357.15,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.146607,-118.1391
48105,Trintellix,1200.0,16943.34,14.12,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.307288,-83.70443
75401,Trintellix,1350.0,18059.45,13.38,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.15023,-96.11289
60014,Trintellix,1398.0,19574.64,14.0,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.226623,-88.33066
75390,Trintellix,540.0,7381.04,13.67,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.767268,-96.777626
48377,Trintellix,1290.0,17240.76,13.36,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.511766,-83.47314
08816,Trintellix,7740.0,101715.68,13.14,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.434239,-74.40504
85213,Trintellix,2850.0,37965.47,13.32,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.434192,-111.76892
34994,Trintellix,2307.0,33347.73,14.46,Vortioxetine Hydrobromide,0,0,N/A,1.0,27.195291,-80.25225
84721,Trintellix,390.0,5112.64,13.11,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.656843,-113.3695
46135,Trintellix,2434.0,33855.55,13.91,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.652374,-86.87361
37027,Trintellix,13362.0,185029.13,13.85,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.007373,-86.79121
54476,Trintellix,373.0,5305.22,14.22,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.903194,-89.57937
62062,Trintellix,5026.0,70577.73,14.04,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.726548,-89.9572
30912,Trintellix,360.0,4913.88,13.65,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.386041,-82.090996
46202,Trintellix,738.0,10292.98,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.782842,-86.15673
53546,Trintellix,1991.0,27309.61,13.72,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.666761,-88.99528
48306,Trintellix,720.0,10059.1,13.97,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.708151,-83.16584
99208,Trintellix,630.0,8709.58,13.82,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.740491,-117.43916
92408,Trintellix,540.0,8214.09,15.21,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.080662,-117.27357
28732,Trintellix,7119.0,104861.29,14.73,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.437611,-82.48999
81212,Trintellix,700.0,10008.1,14.3,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.464212,-105.27973
17701,Trintellix,1408.0,19226.81,13.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.256736,-77.0108
50305,Trintellix,2173.0,29820.4,13.72,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.672687,-93.572173
90049,Trintellix,4747.0,65547.95,13.81,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.067409,-118.47528
11230,Trintellix,3930.0,53642.52,13.65,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.622994,-73.96427
62794,Trintellix,2454.0,42462.75,17.3,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.749457,-89.606017
62901,Trintellix,4514.0,64739.02,14.34,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.707763,-89.19246
02540,Trintellix,2670.0,36325.82,13.61,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.56105,-70.61968
23601,Trintellix,1440.0,19661.22,13.65,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.053346,-76.45948
33470,Trintellix,353.0,5166.16,14.64,Vortioxetine Hydrobromide,0,0,N/A,1.0,26.751094,-80.30156
43302,Trintellix,12035.0,164909.62,13.7,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.589747,-83.12173
46804,Trintellix,19565.0,274016.66,14.01,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.054247,-85.23878
93309,Trintellix,2696.0,35901.3,13.32,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.340759,-119.06497
07666,Trintellix,1680.0,23221.4,13.82,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.890964,-74.01115
73460,Trintellix,2190.0,30512.0,13.93,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.253452,-96.68124
58702,Trintellix,5853.0,78696.09,13.45,Vortioxetine Hydrobromide,0,0,N/A,1.0,48.336898,-101.451285
11209,Trintellix,1340.0,18708.87,13.96,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.62327,-74.0295
31701,Trintellix,2100.0,29724.16,14.15,Vortioxetine Hydrobromide,0,0,N/A,1.0,31.580774,-84.16044
11234,Trintellix,13110.0,178724.22,13.63,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.618561,-73.9216
23707,Trintellix,600.0,8219.77,13.7,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.835215,-76.3457
77701,Trintellix,3551.0,49491.18,13.94,Vortioxetine Hydrobromide,0,0,N/A,1.0,30.074112,-94.10358
01772,Trintellix,450.0,6105.51,13.57,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.297643,-71.53369
01104,Trintellix,3730.0,51558.73,13.82,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.130343,-72.57338
42717,Trintellix,4784.0,66023.03,13.8,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.765985,-85.39971
70005,Trintellix,3330.0,46064.02,13.83,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.999453,-90.13398
58108,Trintellix,720.0,9873.84,13.71,Vortioxetine Hydrobromide,0,0,N/A,1.0,46.934596,-97.229718
39503,Trintellix,2910.0,40593.95,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,30.461786,-89.10381
33328,Trintellix,600.0,7970.39,13.28,Vortioxetine Hydrobromide,0,0,N/A,1.0,26.062016,-80.27202
06030,Trintellix,2834.0,38629.43,13.63,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.791776,-72.718832
87125,Trintellix,1893.0,26404.82,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.044339,-106.672872
88201,Trintellix,2947.0,41390.25,14.04,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.485178,-104.55089
33825,Trintellix,336.0,4912.84,14.62,Vortioxetine Hydrobromide,0,0,N/A,1.0,27.60047,-81.50932
04730,Trintellix,2958.0,40377.67,13.65,Vortioxetine Hydrobromide,0,0,N/A,1.0,46.12672,-67.87798
28461,Trintellix,670.0,9005.74,13.44,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.963111,-78.05743
37923,Trintellix,3105.0,41403.02,13.33,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.928997,-84.07543
52807,Trintellix,630.0,8741.56,13.88,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.565433,-90.53924
12308,Trintellix,1860.0,25938.42,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.820909,-73.92002
42431,Trintellix,1278.0,16888.09,13.21,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.330791,-87.50378
77566,Trintellix,2938.0,41084.39,13.98,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.036879,-95.44103
19702,Trintellix,1020.0,13451.79,13.19,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.626297,-75.71386
39232,Trintellix,450.0,6324.31,14.05,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.311287,-90.397156999999993
48374,Trintellix,2198.0,29213.76,13.29,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.467945,-83.51766
11577,Trintellix,1926.0,27065.69,14.05,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.785642,-73.64006
67208,Trintellix,3891.0,53703.97,13.8,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.701997,-97.28114
46350,Trintellix,942.0,13120.33,13.93,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.605749,-86.71983
45243,Trintellix,2232.0,30664.18,13.74,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.18466,-84.36014
84121,Trintellix,4277.0,57009.48,13.33,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.625621,-111.8158
37813,Trintellix,10623.0,149026.17,14.03,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.186008,-83.27474
67846,Trintellix,2887.0,39750.6,13.77,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.976008,-100.82503
57709,Trintellix,1380.0,18751.38,13.59,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.076106,-103.317149
06611,Trintellix,3810.0,52482.96,13.78,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.256129,-73.21227
87109,Trintellix,1464.0,19630.4,13.41,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.155811,-106.56662
48081,Trintellix,2681.0,37607.42,14.03,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.497736,-82.89979
48025,Trintellix,979.0,13863.05,14.16,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.524134,-83.25454
97205,Trintellix,728.0,10378.7,14.26,Vortioxetine Hydrobromide,0,0,N/A,1.0,45.52054,-122.68573
32792,Trintellix,2370.0,33273.5,14.04,Vortioxetine Hydrobromide,0,0,N/A,1.0,28.607077,-81.30606
12901,Trintellix,11740.0,171728.25,14.63,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.693271,-73.46617
53142,Trintellix,402.0,5573.11,13.86,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.559823,-87.87878
97128,Trintellix,364.0,5391.49,14.81,Vortioxetine Hydrobromide,0,0,N/A,1.0,45.210104,-123.20747
33486,Trintellix,2910.0,38963.23,13.39,Vortioxetine Hydrobromide,0,0,N/A,1.0,26.344955,-80.11226
89502,Trintellix,1498.0,20921.63,13.97,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.499862,-119.77497
04011,Trintellix,2663.0,36364.83,13.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.8992,-69.95894
80909,Trintellix,330.0,4464.13,13.53,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.851493,-104.77856
92505,Trintellix,2257.0,49037.52,21.73,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.921765,-117.48812
21215,Trintellix,2040.0,28005.43,13.73,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.345456,-76.68038
34655,Trintellix,1910.0,26641.9,13.95,Vortioxetine Hydrobromide,0,0,N/A,1.0,28.209833,-82.66973
77550,Trintellix,330.0,4444.03,13.47,Vortioxetine Hydrobromide,0,0,N/A,1.0,29.298448,-94.79316
21136,Trintellix,3420.0,47967.07,14.03,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.470603,-76.81417
63367,Trintellix,1387.0,18978.6,13.68,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.796601,-90.78525
53705,Trintellix,1695.0,28276.64,16.68,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.073395,-89.45049
62301,Trintellix,2862.0,43548.28,15.22,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.929597,-91.37415
98335,Trintellix,330.0,4279.45,12.97,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.301252,-122.60562
16105,Trintellix,14408.0,196139.31,13.61,Vortioxetine Hydrobromide,0,0,N/A,1.0,41.038205,-80.34539
16602,Trintellix,2919.0,38559.52,13.21,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.50217,-78.39121
80634,Trintellix,1531.0,21741.91,14.2,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.407853,-104.75498
14228,Trintellix,24766.0,352511.32,14.23,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.023347,-78.79494
48197,Trintellix,2346.0,31590.44,13.47,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.223482,-83.63316
89145,Trintellix,2730.0,37574.17,13.76,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.167731,-115.26791
23434,Trintellix,540.0,7569.1,14.02,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.735893,-76.59656
66209,Trintellix,420.0,5815.33,13.85,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.900535,-94.63248
63376,Trintellix,3069.0,42566.21,13.87,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.778579,-90.62045
40701,Trintellix,2010.0,28451.76,14.16,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.942035,-84.10685
89133,Trintellix,2347.0,32465.02,13.83,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.927901,-114.972061
28602,Trintellix,4698.0,65916.1,14.03,Vortioxetine Hydrobromide,0,0,N/A,1.0,35.70701,-81.3534
63011,Trintellix,2182.0,30327.6,13.9,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.601403,-90.55209
81004,Trintellix,4300.0,62298.39,14.49,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.197344,-104.6331
91201,Trintellix,13000.0,180649.95,13.9,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.17013,-118.29158
91356,Trintellix,11883.0,170915.35,14.38,Vortioxetine Hydrobromide,0,0,N/A,1.0,34.164255,-118.54472
40202,Trintellix,7320.0,98523.56,13.46,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.252854,-85.75137
95603,Trintellix,1620.0,22194.27,13.7,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.909605,-121.07971
26330,Trintellix,11310.0,153344.23,13.56,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.296499,-80.24199
00780,Trintellix,4515.0,62141.87,13.76,Vortioxetine Hydrobromide,0,0,N/A,1.0,18.068538,-66.55939
30083,Trintellix,390.0,5527.13,14.17,Vortioxetine Hydrobromide,0,0,N/A,1.0,33.795622,-84.19771
22314,Trintellix,1550.0,21018.2,13.56,Vortioxetine Hydrobromide,0,0,N/A,1.0,38.806163,-77.05139
82601,Trintellix,2221.0,36045.54,16.23,Vortioxetine Hydrobromide,0,0,N/A,1.0,42.896822,-106.29799
19047,Trintellix,450.0,6306.81,14.02,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.173563,-74.91203
65608,Trintellix,330.0,4643.81,14.07,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.921199,-92.66205
95032,Trintellix,983.0,13432.53,13.66,Vortioxetine Hydrobromide,0,0,N/A,1.0,37.241193,-121.9534
96817,Trintellix,3004.0,43804.91,14.58,Vortioxetine Hydrobromide,0,0,N/A,1.0,21.3307,-157.85913
97708,Trintellix,700.0,9652.65,13.79,Vortioxetine Hydrobromide,0,0,N/A,1.0,44.001834,-120.94952
75251,Trintellix,1465.0,19653.39,13.42,Vortioxetine Hydrobromide,0,0,N/A,1.0,32.919104,-96.77497
40702,Trintellix,3360.0,46373.1,13.8,Vortioxetine Hydrobromide,0,0,N/A,1.0,36.937426,-84.1031
53209,Trintellix,925.0,12958.01,14.01,Vortioxetine Hydrobromide,0,0,N/A,1.0,43.11941,-87.94727
83646,Trintellix,1121.0,15325.05,13.67,Vortioxetine Hydrobromide,0,0,N/A,1.0,N/A,N/A
98801,Trintellix,720.0,9988.28,13.87,Vortioxetine Hydrobromide,0,0,N/A,1.0,47.425497,-120.32881
17111,Trintellix,360.0,4751.4,13.2,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.264389,-76.80298
17104,Trintellix,1020.0,13453.82,13.19,Vortioxetine Hydrobromide,0,0,N/A,1.0,40.258972,-76.85922
80031,Trintellix,720.0,9970.18,13.85,Vortioxetine Hydrobromide,0,0,N/A,1.0,39.866785,-105.04143
